IndexCode,Monat,Wert
LKI_1945,2013-12,5556.6
LKI_1945,2014-01,5510.8
LKI_1945,2014-02,5521.0
LKI_1945,2014-03,5577.0
LKI_1945,2014-04,5582.1
LKI_1945,2014-05,5597.4
LKI_1945,2014-06,5602.4
LKI_1945,2014-07,5571.9
LKI_1945,2014-08,5571.9
LKI_1945,2014-09,5607.5
LKI_1945,2014-10,5602.4
LKI_1945,2014-11,5612.6
LKI_1945,2014-12,5612.6
LKI_1945,2015-01,5551.6
LKI_1945,2015-02,5566.8
LKI_1945,2015-03,5633.0
LKI_1945,2015-04,5638.1
LKI_1945,2015-05,5653.3
LKI_1945,2015-06,5658.4
LKI_1945,2015-07,5638.1
LKI_1945,2015-08,5627.9
LKI_1945,2015-09,5648.2
LKI_1945,2015-10,5643.1
LKI_1945,2015-11,5648.2
LKI_1945,2015-12,5668.6
LKI_1945,2016-01,5620.0
LKI_1945,2016-02,5625.7
LKI_1945,2016-03,5670.7
LKI_1945,2016-04,5670.7
LKI_1945,2016-05,5687.6
LKI_1945,2016-06,5693.2
LKI_1945,2016-07,5670.7
LKI_1945,2016-08,5659.5
LKI_1945,2016-09,5698.9
LKI_1945,2016-10,5715.8
LKI_1945,2016-11,5721.4
LKI_1945,2016-12,5749.6
LKI_1945,2017-01,5732.7
LKI_1945,2017-02,5749.6
LKI_1945,2017-03,5777.7
LKI_1945,2017-04,5789.0
LKI_1945,2017-05,5794.6
LKI_1945,2017-06,5800.2
LKI_1945,2017-07,5783.3
LKI_1945,2017-08,5777.7
LKI_1945,2017-09,5834.0
LKI_1945,2017-10,5839.7
LKI_1945,2017-11,5850.9
LKI_1945,2017-12,5873.4
LKI_1945,2018-01,5834.0
LKI_1945,2018-02,5850.9
LKI_1945,2018-03,5884.7
LKI_1945,2018-04,5896.0
LKI_1945,2018-05,5907.2
LKI_1945,2018-06,5918.5
LKI_1945,2018-07,5907.2
LKI_1945,2018-08,5907.2
LKI_1945,2018-09,5952.3
LKI_1945,2018-10,5969.2
LKI_1945,2018-11,5980.4
LKI_1945,2018-12,5986.1
LKI_1945,2019-01,5941.0
LKI_1945,2019-02,5941.0
LKI_1945,2019-03,5991.7
LKI_1945,2019-04,5997.3
LKI_1945,2019-05,6008.6
LKI_1945,2019-06,6014.2
LKI_1945,2019-07,5991.7
LKI_1945,2019-08,5997.3
LKI_1945,2019-09,6025.5
LKI_1945,2019-10,6036.8
LKI_1945,2019-11,6048.0
LKI_1945,2019-12,6087.4
LKI_1945,2020-01,6059.3
LKI_1945,2020-02,6070.5
LKI_1945,2020-03,6087.4
LKI_1945,2020-04,6087.4
LKI_1945,2020-05,6048.0
LKI_1945,2020-06,6081.8
LKI_1945,2020-07,6093.1
LKI_1945,2020-08,6081.8
LKI_1945,2020-09,6110.0
LKI_1945,2020-10,6115.6
VPI_1958_1,1959-03,99.3
VPI_1958_1,1959-04,100.0
VPI_1958_1,1959-05,100.7
VPI_1958_1,1959-06,103.3
VPI_1958_1,1959-07,102.5
VPI_1958_1,1959-08,101.5
VPI_1958_1,1959-09,101.3
VPI_1958_1,1959-10,101.3
VPI_1958_1,1959-11,102.4
VPI_1958_1,1959-12,102.1
VPI_1958_1,1960-01,102.1
VPI_1958_1,1960-02,102.2
VPI_1958_1,1960-03,102.4
VPI_1958_1,1960-04,102.9
VPI_1958_1,1960-05,103.7
VPI_1958_1,1960-06,104.4
VPI_1958_1,1960-07,104.3
VPI_1958_1,1960-08,103.7
VPI_1958_1,1960-09,102.7
VPI_1958_1,1960-10,102.4
VPI_1958_1,1960-11,102.8
VPI_1958_1,1960-12,102.9
VPI_1958_1,1961-01,104.2
VPI_1958_1,1961-02,104.7
VPI_1958_1,1961-03,104.8
VPI_1958_1,1961-04,105.4
VPI_1958_1,1961-05,106.0
VPI_1958_1,1961-06,108.3
VPI_1958_1,1961-07,108.1
VPI_1958_1,1961-08,107.6
VPI_1958_1,1961-09,107.2
VPI_1958_1,1961-10,107.3
VPI_1958_1,1961-11,108.3
VPI_1958_1,1961-12,108.4
VPI_1958_1,1962-01,109.3
VPI_1958_1,1962-02,109.4
VPI_1958_1,1962-03,110.0
VPI_1958_1,1962-04,111.7
VPI_1958_1,1962-05,112.9
VPI_1958_1,1962-06,115.1
VPI_1958_1,1962-07,113.1
VPI_1958_1,1962-08,111.2
VPI_1958_1,1962-09,111.4
VPI_1958_1,1962-10,110.7
VPI_1958_1,1962-11,110.7
VPI_1958_1,1962-12,110.9
VPI_1958_1,1963-01,112.0
VPI_1958_1,1963-02,113.4
VPI_1958_1,1963-03,113.7
VPI_1958_1,1963-04,114.2
VPI_1958_1,1963-05,114.8
VPI_1958_1,1963-06,116.7
VPI_1958_1,1963-07,115.1
VPI_1958_1,1963-08,113.3
VPI_1958_1,1963-09,114.6
VPI_1958_1,1963-10,113.9
VPI_1958_1,1963-11,115.3
VPI_1958_1,1963-12,115.6
VPI_1958_1,1964-01,116.8
VPI_1958_1,1964-02,117.1
VPI_1958_1,1964-03,117.0
VPI_1958_1,1964-04,117.7
VPI_1958_1,1964-05,118.8
VPI_1958_1,1964-06,120.7
VPI_1958_1,1964-07,121.3
VPI_1958_1,1964-08,119.2
VPI_1958_1,1964-09,119.1
VPI_1958_1,1964-10,118.8
VPI_1958_1,1964-11,119.6
VPI_1958_1,1964-12,119.6
VPI_1958_1,1965-01,120.2
VPI_1958_1,1965-02,119.9
VPI_1958_1,1965-03,120.6
VPI_1958_1,1965-04,121.7
VPI_1958_1,1965-05,124.9
VPI_1958_1,1965-06,131.3
VPI_1958_1,1965-07,128.2
VPI_1958_1,1965-08,126.3
VPI_1958_1,1965-09,125.7
VPI_1958_1,1965-10,124.5
VPI_1958_1,1965-11,125.9
VPI_1958_1,1965-12,126.8
VPI_1958_1,1966-01,126.2
VPI_1958_1,1966-02,125.4
VPI_1958_1,1966-03,125.5
VPI_1958_1,1966-04,127.0
VPI_1958_1,1966-05,127.0
VPI_1958_1,1966-06,129.9
VPI_1958_1,1966-07,128.1
VPI_1958_1,1966-08,127.1
VPI_1958_1,1966-09,127.3
VPI_1958_1,1966-10,127.4
VPI_1958_1,1966-11,128.9
VPI_1958_1,1966-12,129.2
VPI_1958_1,1967-01,131.6
VPI_1958_1,1967-02,131.5
VPI_1958_1,1967-03,131.1
VPI_1958_1,1967-04,131.2
VPI_1958_1,1967-05,131.9
VPI_1958_1,1967-06,131.6
VPI_1958_1,1967-07,132.5
VPI_1958_1,1967-08,132.8
VPI_1958_1,1967-09,133.6
VPI_1958_1,1967-10,133.9
VPI_1958_1,1967-11,133.9
VPI_1958_1,1967-12,134.2
VPI_1958_1,1968-01,134.3
VPI_1958_1,1968-02,134.7
VPI_1958_1,1968-03,135.2
VPI_1958_1,1968-04,135.2
VPI_1958_1,1968-05,134.8
VPI_1958_1,1968-06,135.7
VPI_1958_1,1968-07,136.1
VPI_1958_1,1968-08,136.7
VPI_1958_1,1968-09,136.8
VPI_1958_1,1968-10,138.0
VPI_1958_1,1968-11,138.1
VPI_1958_1,1968-12,138.2
VPI_1958_1,1969-01,138.7
VPI_1958_1,1969-02,138.7
VPI_1958_1,1969-03,138.7
VPI_1958_1,1969-04,139.2
VPI_1958_1,1969-05,139.2
VPI_1958_1,1969-06,140.1
VPI_1958_1,1969-07,141.0
VPI_1958_1,1969-08,140.9
VPI_1958_1,1969-09,140.9
VPI_1958_1,1969-10,141.4
VPI_1958_1,1969-11,141.9
VPI_1958_1,1969-12,142.9
VPI_1958_1,1970-01,144.1
VPI_1958_1,1970-02,144.0
VPI_1958_1,1970-03,144.1
VPI_1958_1,1970-04,144.5
VPI_1958_1,1970-05,145.1
VPI_1958_1,1970-06,146.6
VPI_1958_1,1970-07,147.5
VPI_1958_1,1970-08,147.4
VPI_1958_1,1970-09,147.7
VPI_1958_1,1970-10,148.3
VPI_1958_1,1970-11,148.8
VPI_1958_1,1970-12,149.6
VPI_1958_1,1971-01,150.1
VPI_1958_1,1971-02,150.3
VPI_1958_1,1971-03,150.5
VPI_1958_1,1971-04,151.4
VPI_1958_1,1971-05,151.2
VPI_1958_1,1971-06,152.9
VPI_1958_1,1971-07,154.0
VPI_1958_1,1971-08,155.0
VPI_1958_1,1971-09,155.6
VPI_1958_1,1971-10,156.2
VPI_1958_1,1971-11,156.3
VPI_1958_1,1971-12,156.8
VPI_1958_1,1972-01,158.1
VPI_1958_1,1972-02,158.9
VPI_1958_1,1972-03,159.8
VPI_1958_1,1972-04,159.9
VPI_1958_1,1972-05,160.3
VPI_1958_1,1972-06,162.8
VPI_1958_1,1972-07,163.5
VPI_1958_1,1972-08,164.7
VPI_1958_1,1972-09,165.5
VPI_1958_1,1972-10,167.1
VPI_1958_1,1972-11,167.9
VPI_1958_1,1972-12,168.8
VPI_1958_1,1973-01,170.8
VPI_1958_1,1973-02,171.6
VPI_1958_1,1973-03,172.0
VPI_1958_1,1973-04,172.6
VPI_1958_1,1973-05,173.3
VPI_1958_1,1973-06,174.5
VPI_1958_1,1973-07,175.0
VPI_1958_1,1973-08,176.2
VPI_1958_1,1973-09,176.3
VPI_1958_1,1973-10,178.9
VPI_1958_1,1973-11,181.3
VPI_1958_1,1973-12,182.1
VPI_1958_1,1974-01,184.7
VPI_1958_1,1974-02,186.0
VPI_1958_1,1974-03,187.4
VPI_1958_1,1974-04,189.4
VPI_1958_1,1974-05,190.0
VPI_1958_1,1974-06,192.4
VPI_1958_1,1974-07,192.6
VPI_1958_1,1974-08,193.6
VPI_1958_1,1974-09,194.2
VPI_1958_1,1974-10,196.7
VPI_1958_1,1974-11,198.4
VPI_1958_1,1974-12,199.6
VPI_1958_1,1975-01,201.8
VPI_1958_1,1975-02,203.8
VPI_1958_1,1975-03,204.7
VPI_1958_1,1975-04,205.8
VPI_1958_1,1975-05,206.3
VPI_1958_1,1975-06,208.4
VPI_1958_1,1975-07,209.8
VPI_1958_1,1975-08,210.7
VPI_1958_1,1975-09,211.1
VPI_1958_1,1975-10,211.9
VPI_1958_1,1975-11,212.2
VPI_1958_1,1975-12,213.1
VPI_1958_1,1976-01,216.5
VPI_1958_1,1976-02,218.7
VPI_1958_1,1976-03,220.7
VPI_1958_1,1976-04,221.7
VPI_1958_1,1976-05,221.7
VPI_1958_1,1976-06,224.0
VPI_1958_1,1976-07,223.7
VPI_1958_1,1976-08,226.4
VPI_1958_1,1976-09,226.3
VPI_1958_1,1976-10,227.2
VPI_1958_1,1976-11,227.4
VPI_1958_1,1976-12,228.6
VPI_1958_1,1977-01,231.4
VPI_1958_1,1977-02,232.8
VPI_1958_1,1977-03,233.4
VPI_1958_1,1977-04,233.9
VPI_1958_1,1977-05,234.6
VPI_1958_1,1977-06,236.8
VPI_1958_1,1977-07,237.7
VPI_1958_1,1977-08,237.9
VPI_1958_1,1977-09,237.5
VPI_1958_1,1977-10,238.6
VPI_1958_1,1977-11,237.5
VPI_1958_1,1977-12,238.1
VPI_1958_1,1978-01,240.6
VPI_1958_1,1978-02,241.7
VPI_1958_1,1978-03,242.4
VPI_1958_1,1978-04,243.1
VPI_1958_1,1978-05,243.5
VPI_1958_1,1978-06,244.4
VPI_1958_1,1978-07,244.8
VPI_1958_1,1978-08,246.4
VPI_1958_1,1978-09,245.5
VPI_1958_1,1978-10,246.0
VPI_1958_1,1978-11,246.2
VPI_1958_1,1978-12,246.9
VPI_1958_1,1979-01,249.1
VPI_1958_1,1979-02,250.4
VPI_1958_1,1979-03,250.9
VPI_1958_1,1979-04,251.1
VPI_1958_1,1979-05,251.1
VPI_1958_1,1979-06,252.2
VPI_1958_1,1979-07,254.5
VPI_1958_1,1979-08,254.5
VPI_1958_1,1979-09,254.7
VPI_1958_1,1979-10,256.0
VPI_1958_1,1979-11,257.1
VPI_1958_1,1979-12,258.5
VPI_1958_1,1980-01,261.6
VPI_1958_1,1980-02,263.8
VPI_1958_1,1980-03,264.7
VPI_1958_1,1980-04,265.9
VPI_1958_1,1980-05,267.2
VPI_1958_1,1980-06,270.1
VPI_1958_1,1980-07,271.2
VPI_1958_1,1980-08,273.0
VPI_1958_1,1980-09,272.3
VPI_1958_1,1980-10,273.2
VPI_1958_1,1980-11,273.5
VPI_1958_1,1980-12,275.7
VPI_1958_1,1981-01,279.9
VPI_1958_1,1981-02,281.5
VPI_1958_1,1981-03,283.7
VPI_1958_1,1981-04,285.5
VPI_1958_1,1981-05,285.3
VPI_1958_1,1981-06,287.1
VPI_1958_1,1981-07,288.9
VPI_1958_1,1981-08,290.5
VPI_1958_1,1981-09,291.1
VPI_1958_1,1981-10,292.9
VPI_1958_1,1981-11,292.5
VPI_1958_1,1981-12,293.4
VPI_1958_1,1982-01,297.2
VPI_1958_1,1982-02,298.3
VPI_1958_1,1982-03,300.7
VPI_1958_1,1982-04,302.1
VPI_1958_1,1982-05,302.5
VPI_1958_1,1982-06,304.1
VPI_1958_1,1982-07,304.8
VPI_1958_1,1982-08,305.2
VPI_1958_1,1982-09,305.4
VPI_1958_1,1982-10,306.3
VPI_1958_1,1982-11,306.3
VPI_1958_1,1982-12,307.2
VPI_1958_1,1983-01,309.2
VPI_1958_1,1983-02,310.6
VPI_1958_1,1983-03,311.3
VPI_1958_1,1983-04,311.0
VPI_1958_1,1983-05,310.1
VPI_1958_1,1983-06,311.7
VPI_1958_1,1983-07,313.3
VPI_1958_1,1983-08,315.1
VPI_1958_1,1983-09,315.5
VPI_1958_1,1983-10,317.3
VPI_1958_1,1983-11,317.7
VPI_1958_1,1983-12,318.9
VPI_1958_1,1984-01,326.7
VPI_1958_1,1984-02,328.2
VPI_1958_1,1984-03,329.4
VPI_1958_1,1984-04,329.4
VPI_1958_1,1984-05,328.5
VPI_1958_1,1984-06,331.4
VPI_1958_1,1984-07,330.7
VPI_1958_1,1984-08,333.8
VPI_1958_1,1984-09,333.2
VPI_1958_1,1984-10,333.8
VPI_1958_1,1984-11,334.7
VPI_1958_1,1984-12,335.0
VPI_1958_1,1985-01,337.6
VPI_1958_1,1985-02,339.4
VPI_1958_1,1985-03,341.2
VPI_1958_1,1985-04,341.9
VPI_1958_1,1985-05,341.0
VPI_1958_1,1985-06,342.1
VPI_1958_1,1985-07,342.3
VPI_1958_1,1985-08,342.6
VPI_1958_1,1985-09,342.8
VPI_1958_1,1985-10,342.8
VPI_1958_1,1985-11,343.4
VPI_1958_1,1985-12,344.3
VPI_1958_1,1986-01,347.5
VPI_1958_1,1986-02,347.9
VPI_1958_1,1986-03,347.3
VPI_1958_1,1986-04,346.6
VPI_1958_1,1986-05,346.1
VPI_1958_1,1986-06,347.3
VPI_1958_1,1986-07,347.5
VPI_1958_1,1986-08,348.4
VPI_1958_1,1986-09,348.6
VPI_1958_1,1986-10,348.4
VPI_1958_1,1986-11,347.7
VPI_1958_1,1986-12,348.1
VPI_1958_1,1987-01,348.6
VPI_1958_1,1987-02,348.3
VPI_1958_1,1987-03,349.0
VPI_1958_1,1987-04,349.7
VPI_1958_1,1987-05,350.7
VPI_1958_1,1987-06,353.9
VPI_1958_1,1987-07,355.6
VPI_1958_1,1987-08,357.3
VPI_1958_1,1987-09,355.2
VPI_1958_1,1987-10,354.6
VPI_1958_1,1987-11,353.5
VPI_1958_1,1987-12,353.9
VPI_1958_1,1988-01,355.2
VPI_1958_1,1988-02,355.9
VPI_1958_1,1988-03,357.0
VPI_1958_1,1988-04,357.3
VPI_1958_1,1988-05,356.6
VPI_1958_1,1988-06,358.7
VPI_1958_1,1988-07,362.9
VPI_1958_1,1988-08,363.9
VPI_1958_1,1988-09,361.9
VPI_1958_1,1988-10,360.8
VPI_1958_1,1988-11,360.5
VPI_1958_1,1988-12,360.5
VPI_1958_1,1989-01,362.9
VPI_1958_1,1989-02,364.6
VPI_1958_1,1989-03,365.0
VPI_1958_1,1989-04,366.0
VPI_1958_1,1989-05,366.7
VPI_1958_1,1989-06,367.8
VPI_1958_1,1989-07,372.3
VPI_1958_1,1989-08,373.7
VPI_1958_1,1989-09,370.9
VPI_1958_1,1989-10,370.9
VPI_1958_1,1989-11,370.2
VPI_1958_1,1989-12,370.9
VPI_1958_1,1990-01,373.3
VPI_1958_1,1990-02,376.1
VPI_1958_1,1990-03,376.5
VPI_1958_1,1990-04,377.5
VPI_1958_1,1990-05,377.8
VPI_1958_1,1990-06,378.5
VPI_1958_1,1990-07,383.4
VPI_1958_1,1990-08,385.5
VPI_1958_1,1990-09,384.8
VPI_1958_1,1990-10,385.1
VPI_1958_1,1990-11,383.8
VPI_1958_1,1990-12,383.8
VPI_1958_1,1991-01,385.8
VPI_1958_1,1991-02,388.6
VPI_1958_1,1991-03,389.7
VPI_1958_1,1991-04,390.0
VPI_1958_1,1991-05,390.4
VPI_1958_1,1991-06,392.8
VPI_1958_1,1991-07,397.3
VPI_1958_1,1991-08,399.7
VPI_1958_1,1991-09,397.0
VPI_1958_1,1991-10,395.6
VPI_1958_1,1991-11,396.3
VPI_1958_1,1991-12,395.6
VPI_1958_1,1992-01,400.8
VPI_1958_1,1992-02,404.6
VPI_1958_1,1992-03,405.6
VPI_1958_1,1992-04,405.6
VPI_1958_1,1992-05,407.0
VPI_1958_1,1992-06,408.4
VPI_1958_1,1992-07,413.3
VPI_1958_1,1992-08,415.0
VPI_1958_1,1992-09,412.3
VPI_1958_1,1992-10,411.6
VPI_1958_1,1992-11,411.9
VPI_1958_1,1992-12,412.3
VPI_1958_1,1993-01,417.1
VPI_1958_1,1993-02,419.6
VPI_1958_1,1993-03,421.3
VPI_1958_1,1993-04,421.3
VPI_1958_1,1993-05,422.0
VPI_1958_1,1993-06,423.0
VPI_1958_1,1993-07,427.9
VPI_1958_1,1993-08,429.3
VPI_1958_1,1993-09,426.2
VPI_1958_1,1993-10,425.8
VPI_1958_1,1993-11,426.2
VPI_1958_1,1993-12,426.9
VPI_1958_1,1994-01,430.0
VPI_1958_1,1994-02,432.8
VPI_1958_1,1994-03,434.2
VPI_1958_1,1994-04,433.8
VPI_1958_1,1994-05,434.5
VPI_1958_1,1994-06,435.2
VPI_1958_1,1994-07,440.1
VPI_1958_1,1994-08,442.8
VPI_1958_1,1994-09,439.4
VPI_1958_1,1994-10,438.3
VPI_1958_1,1994-11,438.0
VPI_1958_1,1994-12,438.0
VPI_1958_1,1995-01,441.1
VPI_1958_1,1995-02,443.2
VPI_1958_1,1995-03,444.6
VPI_1958_1,1995-04,444.9
VPI_1958_1,1995-05,444.9
VPI_1958_1,1995-06,446.7
VPI_1958_1,1995-07,449.8
VPI_1958_1,1995-08,452.2
VPI_1958_1,1995-09,448.1
VPI_1958_1,1995-10,446.7
VPI_1958_1,1995-11,446.3
VPI_1958_1,1995-12,446.0
VPI_1958_1,1996-01,448.4
VPI_1958_1,1996-02,450.5
VPI_1958_1,1996-03,452.6
VPI_1958_1,1996-04,452.2
VPI_1958_1,1996-05,451.5
VPI_1958_1,1996-06,454.0
VPI_1958_1,1996-07,458.1
VPI_1958_1,1996-08,460.6
VPI_1958_1,1996-09,457.1
VPI_1958_1,1996-10,456.1
VPI_1958_1,1996-11,456.4
VPI_1958_1,1996-12,456.4
VPI_1958_1,1997-01,457.7
VPI_1958_1,1997-02,459.5
VPI_1958_1,1997-03,460.0
VPI_1958_1,1997-04,460.0
VPI_1958_1,1997-05,460.4
VPI_1958_1,1997-06,460.4
VPI_1958_1,1997-07,460.4
VPI_1958_1,1997-08,460.4
VPI_1958_1,1997-09,460.4
VPI_1958_1,1997-10,461.8
VPI_1958_1,1997-11,461.8
VPI_1958_1,1997-12,462.7
VPI_1958_1,1998-01,463.1
VPI_1958_1,1998-02,464.0
VPI_1958_1,1998-03,464.5
VPI_1958_1,1998-04,465.4
VPI_1958_1,1998-05,465.0
VPI_1958_1,1998-06,464.5
VPI_1958_1,1998-07,464.5
VPI_1958_1,1998-08,464.5
VPI_1958_1,1998-09,464.5
VPI_1958_1,1998-10,465.0
VPI_1958_1,1998-11,465.4
VPI_1958_1,1998-12,465.9
VPI_1958_1,1999-01,465.4
VPI_1958_1,1999-02,466.3
VPI_1958_1,1999-03,466.3
VPI_1958_1,1999-04,466.3
VPI_1958_1,1999-05,467.2
VPI_1958_1,1999-06,466.3
VPI_1958_1,1999-07,466.3
VPI_1958_1,1999-08,466.8
VPI_1958_1,1999-09,466.8
VPI_1958_1,1999-10,468.6
VPI_1958_1,1999-11,469.0
VPI_1958_1,1999-12,472.2
VPI_1958_1,2000-01,470.9
VPI_1958_1,2000-02,474.0
VPI_1958_1,2000-03,475.4
VPI_1958_1,2000-04,475.0
VPI_1958_1,2000-05,475.4
VPI_1958_1,2000-06,479.0
VPI_1958_1,2000-07,479.5
VPI_1958_1,2000-08,479.5
VPI_1958_1,2000-09,480.9
VPI_1958_1,2000-10,481.8
VPI_1958_1,2000-11,483.6
VPI_1958_1,2000-12,484.5
VPI_1958_1,2001-01,485.5
VPI_1958_1,2001-02,486.9
VPI_1958_1,2001-03,487.9
VPI_1958_1,2001-04,490.3
VPI_1958_1,2001-05,491.2
VPI_1958_1,2001-06,492.2
VPI_1958_1,2001-07,492.6
VPI_1958_1,2001-08,491.7
VPI_1958_1,2001-09,493.1
VPI_1958_1,2001-10,493.6
VPI_1958_1,2001-11,493.1
VPI_1958_1,2001-12,494.1
VPI_1958_1,2002-01,495.5
VPI_1958_1,2002-02,496.0
VPI_1958_1,2002-03,497.0
VPI_1958_1,2002-04,498.9
VPI_1958_1,2002-05,500.3
VPI_1958_1,2002-06,500.8
VPI_1958_1,2002-07,500.3
VPI_1958_1,2002-08,501.3
VPI_1958_1,2002-09,501.3
VPI_1958_1,2002-10,502.2
VPI_1958_1,2002-11,501.7
VPI_1958_1,2002-12,503.2
VPI_1958_1,2003-01,504.1
VPI_1958_1,2003-02,504.6
VPI_1958_1,2003-03,506.0
VPI_1958_1,2003-04,505.6
VPI_1958_1,2003-05,505.6
VPI_1958_1,2003-06,506.5
VPI_1958_1,2003-07,506.0
VPI_1958_1,2003-08,507.5
VPI_1958_1,2003-09,508.4
VPI_1958_1,2003-10,507.5
VPI_1958_1,2003-11,508.4
VPI_1958_1,2003-12,509.4
VPI_1958_1,2004-01,509.9
VPI_1958_1,2004-02,511.8
VPI_1958_1,2004-03,513.7
VPI_1958_1,2004-04,513.7
VPI_1958_1,2004-05,516.1
VPI_1958_1,2004-06,518.0
VPI_1958_1,2004-07,517.0
VPI_1958_1,2004-08,519.0
VPI_1958_1,2004-09,519.0
VPI_1958_1,2004-10,520.9
VPI_1958_1,2004-11,521.8
VPI_1958_1,2004-12,524.2
VPI_1958_1,2005-01,524.7
VPI_1958_1,2005-02,526.1
VPI_1958_1,2005-03,528.5
VPI_1958_1,2005-04,527.1
VPI_1958_1,2005-05,528.0
VPI_1958_1,2005-06,530.0
VPI_1958_1,2005-07,528.5
VPI_1958_1,2005-08,529.5
VPI_1958_1,2005-09,531.4
VPI_1958_1,2005-10,531.4
VPI_1958_1,2005-11,530.4
VPI_1958_1,2005-12,532.3
VPI_1958_1,2006-01,531.1
VPI_1958_1,2006-02,532.7
VPI_1958_1,2006-03,534.3
VPI_1958_1,2006-04,536.9
VPI_1958_1,2006-05,537.5
VPI_1958_1,2006-06,538.0
VPI_1958_1,2006-07,537.5
VPI_1958_1,2006-08,539.1
VPI_1958_1,2006-09,538.0
VPI_1958_1,2006-10,537.5
VPI_1958_1,2006-11,538.0
VPI_1958_1,2006-12,539.6
VPI_1958_1,2007-01,539.6
VPI_1958_1,2007-02,541.2
VPI_1958_1,2007-03,543.8
VPI_1958_1,2007-04,546.5
VPI_1958_1,2007-05,548.0
VPI_1958_1,2007-06,548.6
VPI_1958_1,2007-07,548.6
VPI_1958_1,2007-08,548.0
VPI_1958_1,2007-09,549.1
VPI_1958_1,2007-10,552.3
VPI_1958_1,2007-11,554.9
VPI_1958_1,2007-12,559.2
VPI_1958_1,2008-01,557.0
VPI_1958_1,2008-02,558.6
VPI_1958_1,2008-03,562.9
VPI_1958_1,2008-04,564.4
VPI_1958_1,2008-05,568.1
VPI_1958_1,2008-06,569.7
VPI_1958_1,2008-07,569.2
VPI_1958_1,2008-08,568.1
VPI_1958_1,2008-09,569.7
VPI_1958_1,2008-10,569.2
VPI_1958_1,2008-11,567.6
VPI_1958_1,2008-12,566.6
VPI_1958_1,2009-01,563.9
VPI_1958_1,2009-02,566.0
VPI_1958_1,2009-03,567.1
VPI_1958_1,2009-04,568.1
VPI_1958_1,2009-05,569.7
VPI_1958_1,2009-06,569.2
VPI_1958_1,2009-07,567.6
VPI_1958_1,2009-08,569.7
VPI_1958_1,2009-09,570.3
VPI_1958_1,2009-10,570.3
VPI_1958_1,2009-11,571.3
VPI_1958_1,2009-12,572.4
VPI_1958_1,2010-01,570.8
VPI_1958_1,2010-02,571.8
VPI_1958_1,2010-03,578.2
VPI_1958_1,2010-04,579.8
VPI_1958_1,2010-05,580.3
VPI_1958_1,2010-06,580.3
VPI_1958_1,2010-07,578.2
VPI_1958_1,2010-08,579.3
VPI_1958_1,2010-09,580.8
VPI_1958_1,2010-10,582.4
VPI_1958_1,2010-11,581.9
VPI_1958_1,2010-12,585.6
VPI_1958_1,2011-01,584.9
VPI_1958_1,2011-02,588.9
VPI_1958_1,2011-03,595.9
VPI_1958_1,2011-04,598.8
VPI_1958_1,2011-05,599.4
VPI_1958_1,2011-06,599.4
VPI_1958_1,2011-07,598.2
VPI_1958_1,2011-08,599.4
VPI_1958_1,2011-09,601.7
VPI_1958_1,2011-10,602.3
VPI_1958_1,2011-11,602.8
VPI_1958_1,2011-12,604.0
VPI_1958_1,2012-01,601.1
VPI_1958_1,2012-02,604.0
VPI_1958_1,2012-03,610.4
VPI_1958_1,2012-04,612.7
VPI_1958_1,2012-05,612.1
VPI_1958_1,2012-06,612.7
VPI_1958_1,2012-07,611.0
VPI_1958_1,2012-08,612.7
VPI_1958_1,2012-09,617.9
VPI_1958_1,2012-10,619.1
VPI_1958_1,2012-11,619.6
VPI_1958_1,2012-12,620.8
VPI_1958_1,2013-01,617.3
VPI_1958_1,2013-02,619.1
VPI_1958_1,2013-03,624.3
VPI_1958_1,2013-04,624.8
VPI_1958_1,2013-05,626.0
VPI_1958_1,2013-06,626.0
VPI_1958_1,2013-07,623.1
VPI_1958_1,2013-08,623.7
VPI_1958_1,2013-09,628.3
VPI_1958_1,2013-10,627.7
VPI_1958_1,2013-11,628.3
VPI_1958_1,2013-12,632.4
VPI_1958_1,2014-01,627.2
VPI_1958_1,2014-02,628.3
VPI_1958_1,2014-03,634.7
VPI_1958_1,2014-04,635.3
VPI_1958_1,2014-05,637.0
VPI_1958_1,2014-06,637.6
VPI_1958_1,2014-07,634.1
VPI_1958_1,2014-08,634.1
VPI_1958_1,2014-09,638.2
VPI_1958_1,2014-10,637.6
VPI_1958_1,2014-11,638.7
VPI_1958_1,2014-12,638.7
VPI_1958_1,2015-01,631.8
VPI_1958_1,2015-02,633.5
VPI_1958_1,2015-03,641.1
VPI_1958_1,2015-04,641.6
VPI_1958_1,2015-05,643.4
VPI_1958_1,2015-06,644.0
VPI_1958_1,2015-07,641.6
VPI_1958_1,2015-08,640.5
VPI_1958_1,2015-09,642.8
VPI_1958_1,2015-10,642.2
VPI_1958_1,2015-11,642.8
VPI_1958_1,2015-12,645.1
VPI_1958_1,2016-01,639.6
VPI_1958_1,2016-02,640.3
VPI_1958_1,2016-03,645.4
VPI_1958_1,2016-04,645.4
VPI_1958_1,2016-05,647.3
VPI_1958_1,2016-06,647.9
VPI_1958_1,2016-07,645.4
VPI_1958_1,2016-08,644.1
VPI_1958_1,2016-09,648.6
VPI_1958_1,2016-10,650.5
VPI_1958_1,2016-11,651.2
VPI_1958_1,2016-12,654.4
VPI_1958_1,2017-01,652.4
VPI_1958_1,2017-02,654.4
VPI_1958_1,2017-03,657.6
VPI_1958_1,2017-04,658.8
